,발생유형,발생원인,기상특보,선종,톤수,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
,0,정비불량,양호,여객선,4599,1.3,265,1.6,1013.7,74,15.6,14.2,1,0.6,0.4,6.4,25
,0,정비불량,양호,낚시어선,4.53,6.7,155,7.7,1010.8,90,13.8,12.6,1.1,0.7,0.5,3.8,255
,0,정비불량,양호,모터보트,1.61,5.5,155,6.5,1014.6,92,15.2,12.7,1,0.7,0.5,3.6,217
,0,정비불량,양호,어선,1.9,3.7,145,4.4,1013.4,92,13.4,12.7,0.8,0.5,0.3,4,236
,0,정비불량,양호,낚시어선,8.55,5.9,55,7.5,1020.8,82,15.1,15.8,2.1,1.3,0.9,5.3,211
,0,정비불량,양호,낚시어선,4.02,9.6,66,13.8,1021.7,83,15.3,15.8,2.4,1.4,1,5.8,220
,0,정비불량,황천4급,어선,17,4.2,57,5.2,1025,73,14.8,16.4,1.5,0.8,0.6,4.9,154
,0,정비불량,양호,낚시어선,9.77,1.1,82,1.4,1024.8,93,12.9,11.4,0.9,0.6,0.4,4.9,331
,0,정비불량,양호,어선,9.77,4.3,30,5.2,1020.1,87,18,18.9,1,0.6,0.4,8,315
,0,정비불량,양호,어선,9.77,8.9,344,11.8,1020.7,74,15.2,16.1,1.7,1,0.7,4,83
,0,정비불량,양호,예부선,121,3.7,250,4.9,1021,90,15.1,15.1,0.6,0.4,0.3,9.1,35
,0,정비불량,양호,어선,1.33,3.8,277,5.6,1019,83,18.2,16.8,0.6,0.4,0.3,9.1,22
,0,정비불량,양호,낚시어선,7.93,5.3,179,6.4,1014.8,94,12.3,11.3,0.6,0.4,0.3,2.8,226
,0,정비불량,양호,어선,6,1.3,316,1.6,1011.8,86,14.5,15.5,0.7,0.4,0.3,2.1,236
,0,정비불량,양호,어선,2.1,4.2,329,5.3,1010.2,96,11.4,10.3,0.7,0.5,0.3,4.3,304
,0,정비불량,양호,어선,9.77,13.5,29,17.6,1003.5,89,15.1,16.1,5.5,3.6,2.5,8,307
,0,정비불량,양호,화물선,1150,5.1,57,6.1,1004,98,15.3,15.7,0.7,0.4,0.3,5.3,6
,0,정비불량,양호,화물선,8889,6.9,356,8.3,1005.3,95,13.1,15.1,1,0.5,0.4,3,360
,0,정비불량,양호,화물선,1907,0.4,258,1.1,1008.8,86,14.8,14.7,1.1,0.6,0.5,6.4,145
,0,정비불량,양호,어선,7.93,1.8,307,2.5,1011.4,87,14.5,14.6,1.3,0.7,0.5,5.8,139
,0,정비불량,양호,기타,1.14,0,0,0,1016.7,70,15.6,13.8,0.5,0.3,0.2,3.4,41
,0,정비불량,저시정,예부선,60,4.4,250,5.3,1013.2,85,17,15.9,1,0.6,0.4,7.1,244
,0,정비불량,양호,여객선,187,2.7,285,3.3,1017.8,89,13.1,12,1,0.5,0.4,3.8,249
,0,정비불량,양호,낚시어선,2.19,13.4,190,16.9,1007.6,88,16.3,14.9,3,1.9,1.4,4.9,356
,0,정비불량,양호,어선,3.5,4.9,107,6.5,1007.2,89,17.3,15.1,0.7,0.3,0.2,4.9,90
,0,정비불량,양호,어선,2.34,5.1,267,6.5,1017,54,18,15.6,1.9,1.3,0.9,4.9,90
,0,정비불량,풍랑주의보,어선,40,8.6,296,12.5,999.5,45,17.2,13.8,4,2.6,1.8,9.1,335
,0,정비불량,풍랑주의보,어선,40,8.6,296,12.5,999.5,45,17.2,13.8,4,2.6,1.8,9.1,335
,0,정비불량,풍랑경보,유조선,1589,15.8,172,20.8,1000.8,97,17.9,15.5,5.2,3,2.2,7.1,260
,0,정비불량,풍랑주의보,어선,29,15.3,191,21.9,1004.3,95,19.7,18.1,3.8,2.4,1.7,6.4,341
,0,정비불량,풍랑주의보,어선,7.93,7.7,145,9.1,1007.2,97,13.2,10.3,2.1,1.2,0.8,5.3,315
,0,정비불량,양호,낚시어선,4.43,4.7,102,5.9,1014.3,90,14.7,14.1,1,0.6,0.4,2.6,253
,0,정비불량,양호,예부선,60,3.1,158,4.6,1014.4,60,15.6,14.1,0.1,0.1,0.1,2.1,90
,0,정비불량,양호,낚시어선,7.93,3.2,291,3.8,1014.1,84,11.2,11.3,1.1,0.7,0.5,4.9,166
,0,정비불량,양호,어선,4.99,12,62,16.8,1002.9,94,17,16.7,6.1,3.2,2.3,8,305
,0,정비불량,풍랑주의보,어선,4.99,11,41,13.7,1015.8,86,14.6,16.6,2.7,1.6,1.2,4.9,347
,0,정비불량,양호,어선,64,4,25,4.9,1017.3,85,14.7,14.4,0.8,0.5,0.3,4.9,301
,0,정비불량,양호,어선,7.93,9.9,16,12.4,1017.8,74,15.1,15.8,1.6,1.1,0.8,4.3,145
,0,정비불량,양호,어선,7.31,2.1,58,2.6,1014.1,74,14.1,14.3,0.6,0.1,0.1,3.6,4
,0,정비불량,양호,어선,3.65,4.1,47,5,1014.2,63,14.5,14.7,0.6,0.4,0.3,4.9,65
,0,정비불량,양호,어선,22,1.8,346,2.6,1013.5,90,13.6,13.6,0.6,0.4,0.3,3.2,165
,0,정비불량,저시정,여객선,15188,4.9,187,6.1,1011.7,86,14.1,14.5,1.4,0.8,0.6,7.1,80
,0,정비불량,양호,예부선,63,5.1,88,5.9,1014.9,81,15.1,14.1,0.9,0.6,0.4,3.2,243
,0,정비불량,양호,어선,6.6,5.9,152,6.1,1023.8,63,13.6,16.2,2.7,1.3,0.9,10.7,51
,0,정비불량,양호,어선,1.22,3.1,312,4.8,1026.6,64,12.8,14,0.9,0.6,0.4,4,157
,0,정비불량,양호,어선,7.93,4,223,5.2,1015.9,80,9.2,7.8,1.4,0.9,0.6,5.8,292
,0,정비불량,황천5급,어선,24,3.8,269,4.8,1014.6,85,8.4,7.6,2.6,1.7,1.2,7.1,185
,0,정비불량,양호,유도선,26,2.3,38,3.3,1024.2,82,13.4,15.4,0.7,0.4,0.3,5.3,38
,0,정비불량,양호,어선,7.93,1.9,236,2.8,1011,92,15.4,15.3,0.7,0.4,0.3,5.8,159
,0,정비불량,양호,어선,29,8,16,10.6,1007.5,88,16.6,17,2.1,1,0.7,7.1,116
,0,정비불량,양호,화물선,4264,5.5,90,7,1022.1,80,14.2,14.4,1.7,1.1,0.8,5.3,202
,0,정비불량,양호,예부선,99,3.6,72,5.5,1018,68,12.7,15,1.6,1,0.7,6.4,122
,0,정비불량,양호,어선,1.84,6.8,92,9.2,1024.1,65,11.8,14.7,2,1.3,0.9,5.8,169
,0,정비불량,양호,예부선,116,6.5,132,8.8,1017.5,60,11.7,11.5,1,0.4,0.3,2.3,270
,0,정비불량,양호,어선,7.93,5.1,126,7.8,1021.9,60,10.8,15.5,2.2,1.4,1,6.4,110
,0,정비불량,양호,어선,493,8.4,86,11.9,1015.8,81,13.3,15.6,2.6,1.9,1.3,6.4,185
,0,정비불량,양호,어선,16,11,61,14.4,1014.1,80,13.3,15.9,3.8,2,1.4,5.8,351
,0,정비불량,양호,어선,55,11.7,7,12.8,1014.4,77,12.2,15.4,3,1.9,1.3,5.8,41
,0,정비불량,양호,모터보트,2.74,2.3,336,4.4,1016.9,87,16.1,17,1.7,1.1,0.8,7.1,214
,0,정비불량,양호,어선,3.99,4.1,328,5.5,1016.2,96,10,13.3,1.2,0.7,0.5,3.8,54
,0,정비불량,양호,낚시어선,3,0.6,125,2.2,1006,91,12.7,14.3,2,1.3,0.9,8,28
,0,정비불량,양호,어선,1.09,2.2,333,2.9,1009.7,77,12.6,14.4,0.6,0.3,0.2,6.4,161
,0,정비불량,양호,예부선,46.99,1.4,351,2.5,1018.9,65,10.8,10.5,0.1,0.1,0.1,3.2,90
,0,정비불량,양호,어선,2.96,2.1,322,3.3,1007.8,81,12.1,14.6,1.6,1,0.7,7.1,344
,0,정비불량,양호,낚시어선,9.77,4.7,11,7.4,1013.7,86,10.9,14,1.8,1,0.7,3.4,329
,0,정비불량,양호,어선,72,6.4,32,8.5,1016.3,79,9.9,12.6,1.7,1.1,0.8,5.8,260
,0,정비불량,저시정,여객선,396,7.1,22,8.6,1006.8,94,11.7,14.2,2.1,1.3,0.9,5.8,216
,0,정비불량,양호,어선,9.77,5,95,6,1016.7,100,19.4,15.6,0.8,0.5,0.4,2.5,353
,0,정비불량,양호,어선,23,9.1,192,10.3,1016.7,83,15.8,15,1.6,1.4,1,7.1,2
,0,정비불량,양호,여객선,178,3.8,101,6.1,1020.6,84,15,14.1,0.8,0.5,0.3,5.3,183
,0,정비불량,양호,어선,15,9.1,241,11.6,1020.2,83,16.5,16.1,2.7,1.8,1.3,5.8,2
,0,정비불량,양호,어선,1.89,8.8,204,10.2,1020.6,73,12.2,9.4,0.4,0.3,0.2,2.3,90
,0,정비불량,양호,어선,2.46,10.4,240,14.1,1018.4,50,13.6,13.1,2.1,1.3,0.9,4.9,330
,0,정비불량,양호,유조선,140,8.1,293,10.4,1021.8,65,14,14.5,1.4,0.9,0.6,4.6,181
,0,정비불량,양호,요트,6,3.1,130,3.8,1023,74,5.1,9.1,0.1,0.1,0,3.4,270
,0,정비불량,양호,어선,7.93,2.5,151,3.9,1017.1,50,11.9,15.3,0.7,0.4,0.3,6.4,276
,0,정비불량,양호,요트,0,5.1,238,8.5,1018.9,54,10.2,14.8,1,0.6,0.4,4.6,171
,0,정비불량,양호,어선,1.21,3.9,146,5.3,1020.2,79,7.7,14.6,0.8,0.5,0.4,8,283
,0,정비불량,양호,유도선,4.48,6.5,289,9.4,1024.3,56,7,8.9,0.3,0.2,0.1,2.1,270
,0,정비불량,양호,어선,2.99,2,114,3.2,1020.3,78,7.8,14.5,1,0.7,0.5,5.3,198
,0,정비불량,양호,어선,2.64,6.8,329,9.3,1023.4,61,6.5,13.6,1.6,0.9,0.7,4.6,315
,0,정비불량,양호,어선,3.99,6.4,341,8.6,1023.1,62,6.6,13.7,1.5,1,0.7,5.3,312
,0,정비불량,양호,화물선,2915,4.4,354,6.8,1024.9,65,6.6,13.4,1.7,1.1,0.8,5.8,9
,0,정비불량,양호,유조선,3700,6.9,231,8.8,1023.7,77,9.3,12.9,1.6,1,0.7,7.1,263
,0,정비불량,양호,화물선,4881,11.6,12,13.7,1020.7,60,7.1,8.8,0.9,0.7,0.5,2.6,270
,0,정비불량,양호,예부선,29,0.8,183,1.5,1021.7,88,7,8.4,0.1,0.1,0,4,120
,0,정비불량,양호,예부선,238,1,153,1.5,1022,90,6.6,8.4,0.3,0.2,0.1,4,270
,0,정비불량,양호,어선,1.98,1.3,300,2.2,1021.9,64,10.3,14.4,1,0.6,0.4,5.3,77
,0,정비불량,양호,어선,0.62,5.9,77,7.9,1024.2,68,9.8,13.8,1.8,1.2,0.8,6.4,219
,0,정비불량,양호,낚시어선,3.5,6,221,7.2,1010.9,75,13.1,12.9,1.5,1,0.7,5.8,212
,0,정비불량,양호,어선,4.93,9.1,51,13.6,1011.7,62,11.2,11.3,2.1,1.4,1,4.9,327
,0,정비불량,양호,관공선,11,5.1,6,6.1,1011,98,7.5,6.6,0.6,0.3,0.2,3.8,294
,0,정비불량,양호,어선,9.77,1.2,198,1.4,1014.5,94,11.1,11.8,0.7,0.4,0.3,4,250
,0,정비불량,양호,고무보트,0,6.3,104,7.7,1017.9,81,16.2,16.5,1.4,0.9,0.6,4.6,358
,0,정비불량,양호,어선,2.98,0.3,27,1.1,1023.2,90,7.3,7.4,0,0,0,5.8,89
,0,정비불량,양호,어선,40,5.7,233,7,1021,66,12.8,13.2,0.7,0.4,0.3,2.3,217
,0,정비불량,양호,화물선,698,3,210,4.5,1022.9,62,6.7,10.5,1.3,0.9,0.6,6.4,191
,0,정비불량,양호,어선,3.68,9.2,359,11.6,1022.7,74,6,7.6,0.8,0.5,0.3,3.6,270
,0,정비불량,양호,고무보트,0.5,9.4,91,11.6,1020.3,77,9.8,14.2,1.5,1.1,0.8,4.6,94
,0,정비불량,양호,어선,1.16,2.8,250,5,1024.5,48,8.2,11.9,0.5,0.3,0.2,2.5,360
,0,정비불량,양호,어선,2.49,0.6,125,2.4,1022.9,23,7.2,14.1,0.7,0.4,0.3,4.9,188
,0,정비불량,양호,어선,24,3.3,309,6.1,1022.6,45,5.2,12,0.9,0.6,0.4,6.4,26
,0,정비불량,양호,어선,40,5.6,330,12,1024.4,53,2.7,11.1,1.4,0.8,0.6,6.4,186
,0,정비불량,양호,어선,9.77,2.6,18,5.5,1022.7,46,3.1,10.6,1.3,0.9,0.7,5.3,316
,0,정비불량,양호,어선,9.77,6.9,16,9.2,1020.5,45,7.7,11,2.7,1.7,1.2,4.9,347
,0,정비불량,양호,어선,3.27,9.9,23,13.3,1019.2,63,15.1,16.5,1.7,1.2,0.8,3.8,334
,0,정비불량,양호,어선,4.99,5,356,6.5,1018.8,63,11.6,13.6,1,0.6,0.4,8,331
,0,정비불량,양호,어선,9.77,2.3,51,2.7,1017.2,88,10.3,12.3,1,0.6,0.4,7.1,209
,0,정비불량,양호,어선,1.99,6.7,342,8.7,1020.5,88,6.6,7.4,0.9,0.3,0.2,3,270
,0,운항부주의,양호,어선,29,6,287,8.5,1017.1,95,12.2,13.2,2.5,1.7,1.2,7.1,102
,0,정비불량,양호,어선,29,6,287,8.5,1017.1,95,12.2,13.2,2.5,1.7,1.2,7.1,102
,0,정비불량,황천5급,어선,29,6,287,8.5,1017.1,95,12.2,13.2,2.5,1.7,1.2,7.1,102
,0,정비불량,양호,어선,4.99,8.5,170,11.1,1020.5,84,15.9,12.9,2.4,1.5,1.1,4.6,220
,0,정비불량,양호,어선,29,7.2,48,9.4,1028.2,93,11.5,14,1.7,1,0.7,4.3,34
,0,정비불량,양호,어선,12,4.3,141,5.2,1025,93,18.2,16.6,1.1,0.8,0.6,4,338
,0,정비불량,양호,어선,2,6.2,25,6.9,1026.5,89,9.6,11.7,1.5,0.9,0.6,4.6,152
,0,정비불량,양호,어선,2.41,1.5,7,2.1,1024.9,80,9,12,0.9,0.6,0.4,4,90
,0,정비불량,양호,어선,12,2.6,338,5.2,1028.7,47,4.4,13.6,2.2,1.6,1.1,10.7,63
,0,정비불량,양호,어선,40,12,298,16.4,1024,74,1.7,9.3,3.3,1.8,1.3,4.9,219
,0,정비불량,양호,어선,7.93,6.8,126,9.4,1020.2,81,8.9,10.5,1.2,0.7,0.5,4,314
,0,정비불량,양호,어선,4.87,2.2,13,3.2,1023,70,9.7,12.4,1.3,0.9,0.6,5.8,175
,0,정비불량,양호,낚시어선,4.89,5.3,335,8,1023.5,70,5.1,10.8,1,0.6,0.4,3.2,71
,0,정비불량,양호,어선,78,4.3,262,6.5,1026.6,51,7.3,10.7,1.3,1,0.7,5.3,78
,0,정비불량,양호,어선,4.95,5.2,237,8.8,1033.8,43,4.1,13.4,1,0.6,0.4,7.1,11
,0,정비불량,양호,어선,1.33,10.8,338,14.4,1035.2,60,3.4,13.5,1.9,1.3,0.9,4,208
,0,정비불량,양호,어선,9.77,8,333,11.9,1024.2,43,6.7,10.5,1.9,1.2,0.9,4.9,83
,0,정비불량,양호,여객선,29,2.1,298,3.2,1028.7,56,7,10,0.6,0.4,0.3,7.1,85
,0,정비불량,양호,화물선,5976,9.4,215,12.1,1020.7,85,5.2,3.5,1.9,1.6,1.1,5.8,159
,0,정비불량,양호,기타,19,12.5,251,17.8,1021.3,64,8.8,14.2,2.4,1.4,1,4.6,347
,0,정비불량,양호,낚시어선,1.16,4.6,220,6.1,1023.2,65,7.7,6.7,0.2,0.2,0.1,3.2,270
,0,정비불량,양호,기타,20,2.7,339,6.4,1024,53,4.5,13.5,0.9,0.7,0.5,8,268
,0,정비불량,양호,어선,2.05,4.9,345,6.6,1026.7,59,4,6.1,1.5,1,0.7,5.8,203
,0,정비불량,양호,화물선,2358,9.9,315,13.9,1026.4,60,3.8,12.9,2.5,1.6,1.2,5.8,190
,0,정비불량,양호,어선,2.99,11.6,297,16,1019.8,56,0.3,9.9,3,1.8,1.2,4.9,210
,0,정비불량,황천5급,유조선,196,10.2,234,15.2,1017.7,56,0.7,13.6,2.1,1.3,0.9,3.4,230
,0,정비불량,양호,관공선,710,9,319,13.7,1016.6,53,1,13.6,2.3,1.5,1.1,6.4,279
,0,정비불량,양호,어선,2.82,6.5,261,9.9,1003.1,65,6,13.8,2.8,1.7,1.2,7.1,197
,0,정비불량,양호,어선,1.18,8.5,305,12.1,1006.4,77,8.4,13.6,3.2,2.1,1.5,8,182
,0,정비불량,풍랑주의보,화물선,2970,10.7,323,14.5,1013.3,86,4,7.5,1.5,0.8,0.6,4.3,270
,0,정비불량,양호,화물선,1630,11.1,173,15.4,1025.6,73,10.5,10.9,2.8,1.7,1.2,4.9,316
,0,정비불량,황천4급,유조선,1800,13.5,286,18.2,1018.2,55,10.2,11.7,2.4,2.2,1.5,5.8,199
,0,정비불량,양호,낚시어선,9.77,7.7,14,10.9,1027.1,61,9.4,17,1.6,0.9,0.6,4,35
,0,정비불량,양호,어선,4.87,4,298,6.4,1025.2,41,2.8,13.6,1.1,0.6,0.4,4.6,139
,0,정비불량,양호,어선,9.77,7,353,10.6,1024.7,52,2.8,8.4,2.6,1.6,1.1,5.8,107
,0,정비불량,양호,어선,1.4,7.7,301,10.2,1026.5,54,5.6,11.1,1.7,1.1,0.7,4,229
,0,정비불량,양호,어선,2.99,6.2,328,8.3,1027.2,69,5.2,11.3,1.4,0.9,0.7,7.1,0
,0,정비불량,황천4급,어선,37,8.8,22,13.6,1021,82,12.1,15.9,3.4,2.6,1.9,8,41
,0,정비불량,양호,여객선,21688,11.8,44,15.8,1020.4,83,9.6,13.6,5.7,3.3,2.3,4.6,263
,0,정비불량,양호,어선,29,9.5,34,12.7,1021.7,94,6.6,10.2,2.7,1.7,1.2,5.8,271
,0,정비불량,양호,어선,9.77,7.8,59,9.5,1026,56,4.4,7,1.4,0.8,0.6,4,226
,0,정비불량,양호,예부선,212,13.3,44,17.3,1022.5,91,7,10.2,2.9,1.9,1.3,5.3,258
,0,정비불량,풍랑주의보,어선,29,9.6,53,11.9,1022.4,93,8,14.3,3.2,1.7,1.2,6.4,114
,0,정비불량,양호,어선,4.95,4.8,66,5.9,1027.5,62,3.3,6.8,0.7,0.5,0.4,3.6,226
,0,정비불량,양호,어선,1.59,4.9,276,7.4,1028.3,42,6.3,12.9,1.1,0.7,0.5,3.4,273
,0,정비불량,양호,어선,7.93,5.6,312,9.1,1024.4,46,4.9,11.9,2.4,1.4,1,5.8,98
,0,정비불량,양호,여객선,278,9.2,313,12.6,1032.9,62,5.4,12.5,1.3,1.1,0.8,6.4,181
,0,정비불량,황천5급,어선,7.93,10,295,14.3,1028.1,64,4.4,11,2.6,1.4,1,4.9,194
,0,정비불량,황천5급,어선,9.77,11.4,306,15,1027.8,66,3.1,10.8,2.3,1.4,1,4.6,174
,0,정비불량,양호,요트,0,6.4,326,10.2,1024.7,47,0,14.5,1.7,1.1,0.8,8,345
,0,정비불량,양호,기타,1.99,9.4,3,12.2,1032.7,64,-0.4,7.6,2.4,1.5,1.1,5.3,191
,0,정비불량,양호,어선,9.77,7.8,7,11,1027.4,43,3,12.5,1.7,1,0.7,9.1,264
,0,정비불량,양호,유조선,1734,7.8,348,10.3,1026.2,55,2.5,11.6,1.8,0.9,0.6,9.1,318
,0,정비불량,풍랑주의보,어선,9.77,11.9,309,12.4,1024.9,61,2.1,13.5,4.2,3,2.1,9.1,354
,0,정비불량,양호,기타,1,4,43,8.3,1028.2,82,0.1,6.3,0.4,0.3,0.2,2.5,270
,0,정비불량,황천5급,어선,3.8,13.8,297,18.9,1019.2,72,0.1,12.9,4,2.4,1.7,5.3,217
,0,정비불량,양호,어선,12,14.6,296,21.3,1010.2,67,4.6,12.1,3.4,1.9,1.4,5.3,212
,0,정비불량,황천5급,어선,29,9.3,28,12,1012.3,86,13.3,16.9,1.8,1.1,0.8,4.6,62
,0,정비불량,양호,어선,7.31,5.9,126,9.5,1018.6,62,9,15.8,1.8,1,0.7,5.8,211
,0,정비불량,양호,어선,47,1.8,73,2.9,1021.3,39,7.6,14.7,1.4,0.9,0.6,7.1,4
,0,정비불량,양호,어선,4.99,5.5,355,7.8,1021,60,7,14.6,1.1,0.7,0.5,6.4,99
,0,정비불량,양호,어선,4.97,1.4,271,3.9,1020.2,56,7.1,8.9,0.1,0.1,0,3.8,90
,0,정비불량,양호,어선,0.79,3,5,6.8,1021.1,62,5.2,15.1,0.9,0.7,0.5,6.4,280
,0,정비불량,양호,어선,2.72,7.8,285,12.5,1019.1,55,4.4,15.4,2,1.2,0.8,5.3,165
,0,정비불량,양호,어선,15,7.8,8,8.8,1022.3,51,6,15.8,1.9,1.2,0.8,6.4,1
,0,정비불량,양호,어선,1.81,4.5,327,6,1025.2,52,5.9,11.4,0.9,0.6,0.4,3.6,169
,0,정비불량,양호,어선,1.62,5.3,57,8.8,1027.9,61,2.9,8.5,0.4,0.2,0.1,2.7,271
,0,정비불량,양호,어선,6.26,5.4,339,8.9,1022.9,45,6.1,15.6,2.8,1.7,1.2,8,187
,0,정비불량,양호,어선,1.33,2.6,316,4.4,1024.6,48,7.1,11.3,0.8,0.5,0.3,2.4,237
,0,정비불량,양호,어선,5.29,7.9,304,10.4,1026.6,62,6.1,12.2,1.4,0.9,0.6,3.8,232
,0,정비불량,양호,어선,1.42,4.4,356,6.5,1026.9,63,5.8,8.5,0.3,0.1,0.1,2.2,90
,0,정비불량,양호,어선,2.13,4.6,322,6.7,1024.7,56,4.4,15.7,0.9,0.5,0.4,5.8,278
,0,정비불량,양호,어선,1.26,3.6,321,6.9,1022,51,4,15.3,2,1.3,0.9,6.4,185
,0,정비불량,양호,어선,4.95,7.5,351,11.2,1025.1,60,8.6,18.4,1.3,0.9,0.7,3.8,279
,0,정비불량,양호,어선,66,6.1,346,9.5,1020.7,40,7.3,15.9,1.5,0.9,0.6,5.3,358
,0,정비불량,양호,어선,2.24,6.5,330,10.4,1020.5,54,5.2,15.4,2.1,1.2,0.9,4.9,8
,0,정비불량,황천5급,어선,9.77,13.1,288,13.7,1018.8,52,7.4,15.3,2.2,1.5,1,4.6,225
,0,정비불량,양호,어선,2.03,6.5,354,9.3,1018.5,49,7.8,15.6,1.3,0.9,0.6,7.1,314
,0,정비불량,양호,어선,43,10.8,323,15.3,1022.8,47,7.7,16.7,2.9,1.1,0.8,5.8,29
,0,정비불량,황천5급,어선,29,6.9,23,10.3,1023.7,63,12,19,1.6,1,0.7,4.6,76
,0,정비불량,양호,어선,29,4.9,11,7,1024.1,77,8.3,14.8,0.7,0.4,0.3,6.4,295
,0,정비불량,양호,어선,6.44,4.5,322,6.4,1024.5,80,7.7,12.7,0.9,0.6,0.4,3.6,220
,0,정비불량,양호,낚시어선,9.77,5.3,314,7.5,1021.4,57,11.1,14.6,1.1,0.6,0.4,3.6,156
,0,정비불량,양호,어선,2.89,5.7,319,7.2,1021.9,69,11.6,15.7,1.2,0.7,0.5,3.8,189
,0,정비불량,양호,어선,69,7.2,249,8.8,1018.9,65,14,15.1,0.9,0.6,0.5,2.8,225
,0,정비불량,양호,어선,11,0.6,215,2.4,1020.6,55,13.2,17.4,0.7,0.5,0.3,3.4,147
,0,정비불량,양호,어선,1.42,6.4,298,8.3,1028,71,8.5,12.7,1.5,0.8,0.6,3.4,211
,0,정비불량,양호,어선,59,10.5,242,13.7,1027.6,52,10,16.8,2.3,0.7,0.5,4.3,4
,0,정비불량,양호,여객선,26463,4.1,249,5.8,1024.8,60,5.6,10.1,0.9,0.5,0.4,4.9,287
,0,정비불량,양호,요트,5,3.6,19,5.7,1028.9,44,7.6,13.6,1.4,0.8,0.6,5.3,134
,0,정비불량,양호,어선,9.77,16.6,289,21.1,1017.5,67,6,14.5,3.1,1.8,1.3,4.9,22
,0,정비불량,양호,모터보트,0.29,4.6,338,6.5,1027.1,71,9.1,14.4,1.2,0.8,0.6,9.1,323
,0,정비불량,양호,어선,3.18,3.8,74,4.8,1027.5,78,5.2,7.8,0.8,0.5,0.4,4.3,91
,0,정비불량,양호,모터보트,1,7.2,314,8.8,1024.3,64,9.5,13,1.6,0.9,0.6,4,198
,0,정비불량,양호,어선,9.77,8.7,337,10.3,1027,71,7.6,14.6,1.2,0.7,0.5,3.2,229
,0,정비불량,양호,어선,1.11,4.7,338,7.8,1029,36,-0.3,15.2,2.7,1.5,1,12.8,327
,0,정비불량,황천5급,예부선,99,10.6,44,14.7,1027.2,63,6,15.5,2.7,1.7,1.2,5.8,134
,0,정비불량,양호,모터보트,1,4.4,238,7.2,1021.9,57,6.6,15.3,2.1,1.1,0.8,5.3,203
,0,정비불량,양호,어선,2.99,3.4,231,4.9,1022.8,50,11.4,15.6,0.8,0.4,0.3,3,234
,0,정비불량,양호,어선,5.23,4,172,5.4,1026.5,90,8.7,9.3,1.1,0.6,0.5,4.9,143
,0,정비불량,양호,어선,3.49,10.5,306,13.6,1023,59,9.6,15,1.6,1,0.7,4,14
,0,정비불량,양호,모터보트,3,4.1,288,7.1,1028.8,56,11.1,17.2,0.9,0.5,0.4,4.9,3
,0,정비불량,양호,어선,35,11.9,291,15.3,1025.4,65,5.3,14.9,2,1.2,0.8,4.6,17
,0,정비불량,양호,어선,29,4.4,305,6.4,1027.3,42,9.3,16.6,1.3,0.7,0.5,3.6,85
,0,정비불량,양호,어선,317,4.4,308,5.9,1029.4,55,6.5,13.4,0.9,0.6,0.4,7.1,358
,0,정비불량,양호,모터보트,5,7.1,300,9.4,1029.7,53,7.6,14.9,1.2,0.6,0.5,3.2,230
,0,정비불량,양호,모터보트,1.7,4.6,324,6.3,1031.3,60,5.8,15.5,0.8,0.6,0.4,5.8,109
,0,정비불량,황천5급,어선,29,9.5,279,13,1030.1,47,11.1,17.2,1,0.7,0.5,3.8,109
,0,정비불량,양호,어선,4.99,5.9,318,8.4,1030.7,47,3.5,13.7,2.1,1.3,0.9,7.1,68
,0,정비불량,양호,어선,9.77,5,33,7.3,1032.3,58,2.5,14,1.3,0.8,0.6,3.8,183
,0,정비불량,양호,어선,7.93,10.4,296,14.3,1023.9,54,7.6,13.8,1.8,1,0.7,4,315
,0,정비불량,양호,어선,29,8.3,254,11.3,1027.4,60,7.7,15.2,1.3,0.7,0.5,3,230
,0,정비불량,양호,유조선,138,6.6,279,10.8,1024.7,46,7.1,14.1,2.1,1.3,1,7.1,74
,0,정비불량,황천5급,어선,2.9,10.4,6,13.6,1027.2,74,2.6,9.2,1.4,0.8,0.6,2.1,77
,0,정비불량,양호,모터보트,1.09,4,7,6.6,1029.6,54,6.8,13.9,2.9,1.8,1.3,9.1,318
,0,정비불량,양호,어선,4.99,1.4,106,3.1,1035.4,49,4.4,9.3,1.3,1,0.7,7.1,355
,0,정비불량,양호,화물선,7189,12.7,339,16.8,1019.8,63,6.6,17.3,4.7,2.9,2.1,9.1,99
,0,정비불량,양호,화물선,4060,5.8,28,7.2,1023.2,57,4.6,9.6,0.9,0.6,0.4,6.4,199
,0,정비불량,양호,어선,9.77,8.4,313,11.1,1020.4,65,8.6,16,1.2,0.9,0.6,3.8,109
,0,정비불량,양호,어선,4.2,1.7,352,5.1,1023.6,56,12.2,20.7,0.9,0.6,0.4,9.1,214
,0,정비불량,양호,어선,9.77,2.5,307,4.3,1023.7,55,12.1,20.7,1,0.6,0.4,7.1,193
,0,정비불량,양호,어선,2.43,5.7,282,7.8,1024.7,59,6.2,14.8,1.1,0.7,0.5,8,250
,0,정비불량,황천4급,어선,86,12.9,13,16.4,1022.1,64,7.8,16.8,2.9,1.9,1.4,6.4,111
,0,정비불량,양호,어선,3.31,7.7,273,10.8,1018.6,55,10.4,16.3,1.3,0.8,0.6,5.8,75
,0,정비불량,양호,어선,9.77,7.8,335,10.7,1019.8,75,12.6,15.9,1,0.6,0.4,3.4,186
